SRR9865468	10	gs://matrice/mag/83/21fe0e78359c777580b85d60846122/SRR9865468_R1.fastq	gs://matrice/mag/83/21fe0e78359c777580b85d60846122/SRR9865468_R2.fastq
SRR9865469	10	gs://matrice/mag/95/b230434df9b54d7e9b34dc91a725e7/SRR9865469_R1.fastq	gs://matrice/mag/95/b230434df9b54d7e9b34dc91a725e7/SRR9865469_R2.fastq
SRR9865470	10	gs://matrice/mag/c3/b7222b1658a7b8ccf87c50e66358ae/SRR9865470_R1.fastq	gs://matrice/mag/c3/b7222b1658a7b8ccf87c50e66358ae/SRR9865470_R2.fastq
SRR9865471	10	gs://matrice/mag/d1/aab44a078fff4054781bf8642a3a14/SRR9865471_R1.fastq	gs://matrice/mag/d1/aab44a078fff4054781bf8642a3a14/SRR9865471_R2.fastq
SRR9865472	10	gs://matrice/mag/c1/2198417c974a74367619042a04cd34/SRR9865472_R1.fastq	gs://matrice/mag/c1/2198417c974a74367619042a04cd34/SRR9865472_R2.fastq
SRR9865473	45	gs://matrice/mag/da/84d45b84b4c0c79cbc08492bcfd564/SRR9865473_R1.fastq	gs://matrice/mag/da/84d45b84b4c0c79cbc08492bcfd564/SRR9865473_R2.fastq
SRR9865474	45	gs://matrice/mag/81/c984804c0a9b9aa0587b37dd36bad5/SRR9865474_R1.fastq	gs://matrice/mag/81/c984804c0a9b9aa0587b37dd36bad5/SRR9865474_R2.fastq
SRR9865475	43	gs://matrice/mag/d1/2f2e69f04b2096662d1433ab0cb114/SRR9865475_R1.fastq	gs://matrice/mag/d1/2f2e69f04b2096662d1433ab0cb114/SRR9865475_R2.fastq
SRR9865476	43	gs://matrice/mag/de/0258249f38eb55e02725ed5900c8ca/SRR9865476_R1.fastq	gs://matrice/mag/de/0258249f38eb55e02725ed5900c8ca/SRR9865476_R2.fastq
SRR9865477	43	gs://matrice/mag/fb/6663af15f2d9bec0b1bd10a8c574d6/SRR9865477_R1.fastq	gs://matrice/mag/fb/6663af15f2d9bec0b1bd10a8c574d6/SRR9865477_R2.fastq
SRR9865478	43	gs://matrice/mag/ec/80aab11158c760f01c84cc4a2cb11a/SRR9865478_R1.fastq	gs://matrice/mag/ec/80aab11158c760f01c84cc4a2cb11a/SRR9865478_R2.fastq
SRR9865479	7	gs://matrice/mag/b1/52a16aa49a1acb6bf868e39ade42ad/SRR9865479_R1.fastq	gs://matrice/mag/b1/52a16aa49a1acb6bf868e39ade42ad/SRR9865479_R2.fastq
SRR9865480	7	gs://matrice/mag/73/17d9d96cdcb32cb89df00292052a41/SRR9865480_R1.fastq	gs://matrice/mag/73/17d9d96cdcb32cb89df00292052a41/SRR9865480_R2.fastq
SRR9865481	54	gs://matrice/mag/27/b8f1ef067684b2ded5acfe23f5c6fd/SRR9865481_R1.fastq	gs://matrice/mag/27/b8f1ef067684b2ded5acfe23f5c6fd/SRR9865481_R2.fastq
SRR9865482	54	gs://matrice/mag/7f/bd05dfa96f1e1ebe32ede46b411ebf/SRR9865482_R1.fastq	gs://matrice/mag/7f/bd05dfa96f1e1ebe32ede46b411ebf/SRR9865482_R2.fastq
SRR9865483	50	gs://matrice/mag/e8/66f6431d1473f8ff05c8b3c1ccd9a3/SRR9865483_R1.fastq	gs://matrice/mag/e8/66f6431d1473f8ff05c8b3c1ccd9a3/SRR9865483_R2.fastq
SRR9865484	50	gs://matrice/mag/84/849f553eccc7ff857fd492e6b51f04/SRR9865484_R1.fastq	gs://matrice/mag/84/849f553eccc7ff857fd492e6b51f04/SRR9865484_R2.fastq
SRR9865485	16	gs://matrice/mag/f9/6b533672828d446a6b3a7c786eb05b/SRR9865485_R1.fastq	gs://matrice/mag/f9/6b533672828d446a6b3a7c786eb05b/SRR9865485_R2.fastq
SRR9865486	16	gs://matrice/mag/81/b5ac797832b8b2bec8b212c18f6a04/SRR9865486_R1.fastq	gs://matrice/mag/81/b5ac797832b8b2bec8b212c18f6a04/SRR9865486_R2.fastq
SRR9865487	16	gs://matrice/mag/e0/9eaa85db9581aa68224dd9a3efb436/SRR9865487_R1.fastq	gs://matrice/mag/e0/9eaa85db9581aa68224dd9a3efb436/SRR9865487_R2.fastq
SRR9865488	2	gs://matrice/mag/ec/557501e047af7ad6ef16c77d01793c/SRR9865488_R1.fastq	gs://matrice/mag/ec/557501e047af7ad6ef16c77d01793c/SRR9865488_R2.fastq
SRR9865489	22	gs://matrice/mag/f7/e090e80f461202dd22af78bc1b2334/SRR9865489_R1.fastq	gs://matrice/mag/f7/e090e80f461202dd22af78bc1b2334/SRR9865489_R2.fastq
SRR9865490	22	gs://matrice/mag/59/74ebf709b01d59910a06410be8884f/SRR9865490_R1.fastq	gs://matrice/mag/59/74ebf709b01d59910a06410be8884f/SRR9865490_R2.fastq
SRR9865491	22	gs://matrice/mag/78/4433b9bf88531b52e4f4b280c3dd37/SRR9865491_R1.fastq	gs://matrice/mag/78/4433b9bf88531b52e4f4b280c3dd37/SRR9865491_R2.fastq
SRR9865492	22	gs://matrice/mag/47/bab1a9ec5510c6988dc9fe729a8e12/SRR9865492_R1.fastq	gs://matrice/mag/47/bab1a9ec5510c6988dc9fe729a8e12/SRR9865492_R2.fastq
SRR9865493	7	gs://matrice/mag/5e/137ac3117a772f6481d1111ea40593/SRR9865493_R1.fastq	gs://matrice/mag/5e/137ac3117a772f6481d1111ea40593/SRR9865493_R2.fastq
SRR9865494	7	gs://matrice/mag/20/a97f6750a39dd2d2cdb60e60e9b080/SRR9865494_R1.fastq	gs://matrice/mag/20/a97f6750a39dd2d2cdb60e60e9b080/SRR9865494_R2.fastq
SRR9865495	7	gs://matrice/mag/cd/7a6a128fe835eba89039e8f10dad1c/SRR9865495_R1.fastq	gs://matrice/mag/cd/7a6a128fe835eba89039e8f10dad1c/SRR9865495_R2.fastq
SRR9865496	7	gs://matrice/mag/7d/e9a2138c997923234a103cc64fa08d/SRR9865496_R1.fastq	gs://matrice/mag/7d/e9a2138c997923234a103cc64fa08d/SRR9865496_R2.fastq
SRR9865497	2	gs://matrice/mag/68/d06620807a66eb5a343edee8f72d53/SRR9865497_R1.fastq	gs://matrice/mag/68/d06620807a66eb5a343edee8f72d53/SRR9865497_R2.fastq
SRR9865498	2	gs://matrice/mag/ca/9656651d68daefec2c735a78eb922e/SRR9865498_R1.fastq	gs://matrice/mag/ca/9656651d68daefec2c735a78eb922e/SRR9865498_R2.fastq
SRR9865499	2	gs://matrice/mag/bd/779696f431d1415b92a04c1b4c43a7/SRR9865499_R1.fastq	gs://matrice/mag/bd/779696f431d1415b92a04c1b4c43a7/SRR9865499_R2.fastq
SRR9865500	40	gs://matrice/mag/f7/ee98f6a09b2071a349036591a583dd/SRR9865500_R1.fastq	gs://matrice/mag/f7/ee98f6a09b2071a349036591a583dd/SRR9865500_R2.fastq
SRR9865501	40	gs://matrice/mag/b9/f36d5b619ff4965f87a05118ef3fd9/SRR9865501_R1.fastq	gs://matrice/mag/b9/f36d5b619ff4965f87a05118ef3fd9/SRR9865501_R2.fastq
SRR9865502	40	gs://matrice/mag/09/b896a837d3ff67c2d413f92308d9a3/SRR9865502_R1.fastq	gs://matrice/mag/09/b896a837d3ff67c2d413f92308d9a3/SRR9865502_R2.fastq
SRR9865503	40	gs://matrice/mag/ea/ab268407299fb544f41a8a363e6dcd/SRR9865503_R1.fastq	gs://matrice/mag/ea/ab268407299fb544f41a8a363e6dcd/SRR9865503_R2.fastq
SRR9865504	40	gs://matrice/mag/b4/48e7a364f577f24ab5e84e0a13433d/SRR9865504_R1.fastq	gs://matrice/mag/b4/48e7a364f577f24ab5e84e0a13433d/SRR9865504_R2.fastq
SRR9865505	20	gs://matrice/mag/3a/7a5df56c52f9c8ba1031708a50c931/SRR9865505_R1.fastq	gs://matrice/mag/3a/7a5df56c52f9c8ba1031708a50c931/SRR9865505_R2.fastq
SRR9865506	20	gs://matrice/mag/80/844520722fa55191c67a92536f3e2d/SRR9865506_R1.fastq	gs://matrice/mag/80/844520722fa55191c67a92536f3e2d/SRR9865506_R2.fastq
SRR9865507	20	gs://matrice/mag/74/280fdb4df44576c1a8ffd43686a5d3/SRR9865507_R1.fastq	gs://matrice/mag/74/280fdb4df44576c1a8ffd43686a5d3/SRR9865507_R2.fastq
SRR9865508	20	gs://matrice/mag/dd/8bf192e4415ecf490ad026c472dbec/SRR9865508_R1.fastq	gs://matrice/mag/dd/8bf192e4415ecf490ad026c472dbec/SRR9865508_R2.fastq
SRR9865509	3	gs://matrice/mag/ae/fef43167d705a0387a4dc2a47e2690/SRR9865509_R1.fastq	gs://matrice/mag/ae/fef43167d705a0387a4dc2a47e2690/SRR9865509_R2.fastq
SRR9865510	3	gs://matrice/mag/af/e5ec468e298319865e4993a7952b91/SRR9865510_R1.fastq	gs://matrice/mag/af/e5ec468e298319865e4993a7952b91/SRR9865510_R2.fastq
SRR9865511	3	gs://matrice/mag/62/b56b16bedbf48d29ca2c53befa5808/SRR9865511_R1.fastq	gs://matrice/mag/62/b56b16bedbf48d29ca2c53befa5808/SRR9865511_R2.fastq
SRR9865512	3	gs://matrice/mag/2b/04dcb53683a008b186a0c3365658cf/SRR9865512_R1.fastq	gs://matrice/mag/2b/04dcb53683a008b186a0c3365658cf/SRR9865512_R2.fastq
SRR9865513	49	gs://matrice/mag/09/2848d3e012863292e6f7fe91543012/SRR9865513_R1.fastq	gs://matrice/mag/09/2848d3e012863292e6f7fe91543012/SRR9865513_R2.fastq
SRR9865514	49	gs://matrice/mag/86/eae3eafed6027b82a0807568fb832c/SRR9865514_R1.fastq	gs://matrice/mag/86/eae3eafed6027b82a0807568fb832c/SRR9865514_R2.fastq
SRR9865515	49	gs://matrice/mag/bc/c4a337b3debd1af72ff917bbcd589a/SRR9865515_R1.fastq	gs://matrice/mag/bc/c4a337b3debd1af72ff917bbcd589a/SRR9865515_R2.fastq
SRR9865516	49	gs://matrice/mag/26/80aa20db53dcf9808de123121b65e8/SRR9865516_R1.fastq	gs://matrice/mag/26/80aa20db53dcf9808de123121b65e8/SRR9865516_R2.fastq
SRR9865517	49	gs://matrice/mag/bb/a5d774eb3091cdd25ea7001ac13b99/SRR9865517_R1.fastq	gs://matrice/mag/bb/a5d774eb3091cdd25ea7001ac13b99/SRR9865517_R2.fastq
SRR9865518	49	gs://matrice/mag/79/9e3bda930a738b88fb0fb2f67c380e/SRR9865518_R1.fastq	gs://matrice/mag/79/9e3bda930a738b88fb0fb2f67c380e/SRR9865518_R2.fastq
SRR9865519	14	gs://matrice/mag/12/4d50eccbed3a230e0ccf3c5e3e1a86/SRR9865519_R1.fastq	gs://matrice/mag/12/4d50eccbed3a230e0ccf3c5e3e1a86/SRR9865519_R2.fastq
SRR9865520	14	gs://matrice/mag/ac/9d10266bf4240b9e3270e92099f0ce/SRR9865520_R1.fastq	gs://matrice/mag/ac/9d10266bf4240b9e3270e92099f0ce/SRR9865520_R2.fastq
SRR9865521	14	gs://matrice/mag/b4/505d8514145fb685ae6428ac7ed287/SRR9865521_R1.fastq	gs://matrice/mag/b4/505d8514145fb685ae6428ac7ed287/SRR9865521_R2.fastq
SRR9865522	14	gs://matrice/mag/eb/bc6fd4c35539bf2101a9e2639eed3b/SRR9865522_R1.fastq	gs://matrice/mag/eb/bc6fd4c35539bf2101a9e2639eed3b/SRR9865522_R2.fastq
SRR9865523	17	gs://matrice/mag/c4/e6c678c3fb528be52ddd5fb5e499fc/SRR9865523_R1.fastq	gs://matrice/mag/c4/e6c678c3fb528be52ddd5fb5e499fc/SRR9865523_R2.fastq
SRR9865524	14	gs://matrice/mag/dc/296fcb05d21d314e629b7e20d42cd8/SRR9865524_R1.fastq	gs://matrice/mag/dc/296fcb05d21d314e629b7e20d42cd8/SRR9865524_R2.fastq
SRR9865525	17	gs://matrice/mag/f2/9ff17cac128349aac49c1501bd676c/SRR9865525_R1.fastq	gs://matrice/mag/f2/9ff17cac128349aac49c1501bd676c/SRR9865525_R2.fastq
SRR9865526	17	gs://matrice/mag/ae/18881655d812d09566deb9a58f1fd0/SRR9865526_R1.fastq	gs://matrice/mag/ae/18881655d812d09566deb9a58f1fd0/SRR9865526_R2.fastq
SRR9865527	17	gs://matrice/mag/bf/eeed3e3f93297874fbfacf6bbc2a1d/SRR9865527_R1.fastq	gs://matrice/mag/bf/eeed3e3f93297874fbfacf6bbc2a1d/SRR9865527_R2.fastq
SRR9865528	17	gs://matrice/mag/b9/4ea5bed50cf85ccf3866555bbec659/SRR9865528_R1.fastq	gs://matrice/mag/b9/4ea5bed50cf85ccf3866555bbec659/SRR9865528_R2.fastq
SRR9865529	12	gs://matrice/mag/2e/ce433b8abbb7a3e2b2734cbd208501/SRR9865529_R1.fastq	gs://matrice/mag/2e/ce433b8abbb7a3e2b2734cbd208501/SRR9865529_R2.fastq
SRR9865530	12	gs://matrice/mag/68/c37dbd1f520b70f0a0cec3ceebf826/SRR9865530_R1.fastq	gs://matrice/mag/68/c37dbd1f520b70f0a0cec3ceebf826/SRR9865530_R2.fastq
SRR9865531	30	gs://matrice/mag/1e/813a533cf7e43e46a4d369f94407f4/SRR9865531_R1.fastq	gs://matrice/mag/1e/813a533cf7e43e46a4d369f94407f4/SRR9865531_R2.fastq
SRR9865532	30	gs://matrice/mag/1f/31221ce1142ff4dd47dd55abd8fef8/SRR9865532_R1.fastq	gs://matrice/mag/1f/31221ce1142ff4dd47dd55abd8fef8/SRR9865532_R2.fastq
SRR9865533	30	gs://matrice/mag/21/94a0fa1ae1c76e15ca6baae1885d63/SRR9865533_R1.fastq	gs://matrice/mag/21/94a0fa1ae1c76e15ca6baae1885d63/SRR9865533_R2.fastq
SRR9865534	44	gs://matrice/mag/c3/ff1068a896028a80de02fa26f1b193/SRR9865534_R1.fastq	gs://matrice/mag/c3/ff1068a896028a80de02fa26f1b193/SRR9865534_R2.fastq
SRR9865535	13	gs://matrice/mag/de/cdbd3ce4899e8a86f74c4d5278e54d/SRR9865535_R1.fastq	gs://matrice/mag/de/cdbd3ce4899e8a86f74c4d5278e54d/SRR9865535_R2.fastq
SRR9865536	13	gs://matrice/mag/e3/80fe92f8e48052ff1cb8135cdca7b2/SRR9865536_R1.fastq	gs://matrice/mag/e3/80fe92f8e48052ff1cb8135cdca7b2/SRR9865536_R2.fastq
SRR9865537	39	gs://matrice/mag/b9/e4860354350d1397e78634654d98c7/SRR9865537_R1.fastq	gs://matrice/mag/b9/e4860354350d1397e78634654d98c7/SRR9865537_R2.fastq
SRR9865538	39	gs://matrice/mag/f5/8ee5a5fde55820543064ce1eaadf1d/SRR9865538_R1.fastq	gs://matrice/mag/f5/8ee5a5fde55820543064ce1eaadf1d/SRR9865538_R2.fastq
SRR9865539	39	gs://matrice/mag/fb/fe39ce7170a9b82ba1c5d579e365b3/SRR9865539_R1.fastq	gs://matrice/mag/fb/fe39ce7170a9b82ba1c5d579e365b3/SRR9865539_R2.fastq
SRR9865540	39	gs://matrice/mag/d1/609be81fc7d3f72983eeb611ef57b0/SRR9865540_R1.fastq	gs://matrice/mag/d1/609be81fc7d3f72983eeb611ef57b0/SRR9865540_R2.fastq
SRR9865541	4	gs://matrice/mag/5a/d64d9b15b20495b26d2345ada6dd32/SRR9865541_R1.fastq	gs://matrice/mag/5a/d64d9b15b20495b26d2345ada6dd32/SRR9865541_R2.fastq
SRR9865542	4	gs://matrice/mag/cd/1163aa17b626d88a3a215b9861130c/SRR9865542_R1.fastq	gs://matrice/mag/cd/1163aa17b626d88a3a215b9861130c/SRR9865542_R2.fastq
SRR9865543	44	gs://matrice/mag/44/2faec49362b832392beceeee64956c/SRR9865543_R1.fastq	gs://matrice/mag/44/2faec49362b832392beceeee64956c/SRR9865543_R2.fastq
SRR9865544	44	gs://matrice/mag/b5/533e04f512a7b4263bf577c5f384f6/SRR9865544_R1.fastq	gs://matrice/mag/b5/533e04f512a7b4263bf577c5f384f6/SRR9865544_R2.fastq
SRR9865545	30	gs://matrice/mag/ca/8886388e6bc1704b8e92d4a3022b4d/SRR9865545_R1.fastq	gs://matrice/mag/ca/8886388e6bc1704b8e92d4a3022b4d/SRR9865545_R2.fastq
SRR9865546	30	gs://matrice/mag/10/f0316798852154e51eab77ffdca872/SRR9865546_R1.fastq	gs://matrice/mag/10/f0316798852154e51eab77ffdca872/SRR9865546_R2.fastq
